user_id,followers,following,tweet_count,listed_count,verified
1268337206,10763,11163,65261,7,False
16746799,150,861,3740,2,False
1453817001416302596,206,1000,536,0,False
1290847345551253506,92,406,24610,1,False
2807010077,8184,7031,408789,19,False
24418670,127,340,8250,5,False
112842487,330,363,8880,3,False
447527404,397,538,15585,4,False
4047583572,705,553,114760,1,False
204421613,1393,859,80201,80,False
1460856811,1605,1915,99945,58,False
166620303,790,2436,52207,4,False
76750687,241,888,21875,9,False
1188007443382624256,64,111,2946,0,False
748010008814755840,51,147,11564,0,False
457663260,170,427,7923,2,False
1086724117385101312,51,80,27290,1,False
1294477359823945731,306,454,20043,1,False
42158651,5570,5769,10913,25,False
335576999,12949,12892,595231,132,False
3509101394,339,962,84865,6,False
1070002843761942528,10762,168,68987,36,False
1463166587435765760,52,1120,2533,0,False
928761702,288,374,20884,32,False
3196596267,42,274,5069,0,False
1077973402361741312,16,116,2595,0,False
1060604710338539520,2,100,63,0,False
14528480,69,392,2972,3,False
1195943919512621056,154,137,16825,1,False
20430541,110,139,32205,0,False
49722906,791,3266,8779,19,False
1386106282139082755,1,271,28,0,False
734538021563830272,1142,2878,24727,18,False
1425458366227304456,166,1199,159,0,False
1119413712,275,1021,57947,1,False
910220247172472833,959,1845,49690,3,False
25514293,433,104,152766,7,False
19070844,1188,4474,168264,32,False
82160648,124,392,6796,1,False
1465853819003232260,468,777,584,0,False
3119577654,231,315,51590,0,False
984087929940332545,789,1131,78024,3,False
1523097487,223,589,89176,5,False
141233835,92,898,579,0,False
911241181132214272,104,572,2168,0,False
1441593105321320448,12,85,3574,0,False
2253375345,279,548,1519,1,False
1277589492912676864,81,35,8093,0,False
253692883,488,732,105961,24,False
476003646,3103,49,11455,30,False
3128613944,45,78,47422,1,False
52288571,177,507,37623,17,False
3352651079,493,604,83406,13,False
1297475284653015041,7535,22,78,12,False
1234630712130711552,3045,3258,23506,3,False
897088756171329536,10733,10100,29413,26,False
757578265,100,401,4790,0,False
1470302092996796423,7,35,36,0,False
2596733485,1000,1592,51655,16,False
3347706046,105,509,1067,1,False
909941901347971073,184,164,838,2,False
35359301,1692,1841,205241,108,False
1093925252214808576,585,599,32206,4,False
795906677707042817,55,330,2105,0,False
4345263077,65,295,8273,1,False
2649966271,572,306,85902,8,False
145518909,5491,3630,122790,113,False
5903752,1379,734,252310,87,False
1307844234117025793,60,399,5378,1,False
1282300711,372,410,6588,8,False
17000346,2189,5004,165744,27,False
880510470108712960,454,551,51526,4,False
600648807,1631,3296,108661,9,False
1329278798534152195,457,761,22134,10,False
728761124,403,4414,54073,12,False
1064697994623287296,281,267,19889,1,False
1040306289275023360,93,552,13367,0,False
1348708068868108288,691,1278,22744,2,False
1185637902157520897,465,111,1174,6,False
1430015426193362959,86,908,18054,0,False
365540909,2101,4696,46950,8,False
951718942438957056,4230,4475,9617,1,False
241089047,1939,3988,35647,58,False
387419012,571,350,4295,1,False
888194162310356992,304,88,9001,0,False
2357131388,26,100,2715,0,False
1164713688487682050,45,669,3778,0,False
908415704,234,259,8419,0,False
329276061,37048,39675,91301,104,False
226332917,273,194,21302,5,False
1559053819,72,409,2375,0,False
277609784,3417,3506,103088,3,False
3045965891,1047,3091,25546,21,False
790416289311358977,745,1159,16865,12,False
817840701018951681,721,783,9584,1,False
1357017389557288963,47,120,63,0,False
1360072554279440388,1244,1534,13642,10,False
1337820876478304258,0,114,74,0,False
1360949160791441408,17,133,1366,0,False
222844124,384,281,34277,4,False
14861495,1504,1171,75521,22,False
1354494187832545282,221,1828,10999,0,False
1516490383,515,2646,6525,37,False
26114666,197,69,34229,6,False
1344297836649668611,59,361,9948,0,False
1263926798070538242,172,277,3183,0,False
1934931386,3213,3310,43894,35,False
1132194729595162624,336,557,6321,10,False
797861080215277568,2314,4979,89863,3,False
859971071621058563,4660,5088,24288,2,False
1019611671202058242,7027,1009,23700,1,False
101021868,342,340,83408,7,False
921535051518631936,404,429,13291,3,False
1174326163117957121,92,411,3524,0,False
3306215945,457,1973,51404,4,False
1166151091597107200,22,90,8711,0,False
1466892680106070020,3,37,6,0,False
849254042488328192,1288,2838,36286,11,False
817761976151580672,12,129,2545,0,False
1441673053,6202,6376,42782,59,False
877362517659402240,111,523,22439,1,False
1332152814307459072,170,1181,65400,1,False
19884044,12913,7058,74050,599,False
808484209643778049,151,394,69119,3,False
720803148919517184,1657,2423,44297,7,False
1392529263388205056,324,129,7271,4,False
899103484296953857,828,257,6492,2,False
1459977532489572353,177,530,758,0,False
369845310,620,717,23772,1,False
20336824,339,932,36223,3,False
1222285055428636673,3182,4507,46146,0,False
2193008277,127,412,34183,2,False
863409669578031104,146,661,15825,0,False
1633892653,80,225,1273,4,False
480834511,149,198,15438,2,False
293530112,1345,687,18878,6,False
3037232182,27839,26106,171568,121,False
1366107907213971461,213,1295,7332,0,False
129867408,720,3517,39851,3,False
1091061932445089793,17,1107,7349,0,False
331264816,349,274,36610,4,False
2448649162,2046,4967,56893,7,False
366491790,70,133,39819,0,False
1022948025935769600,118,130,32434,3,False
345409879,1122,4992,208099,4,False
720106331567493120,190,292,1459,8,False
1056254731495137281,720,751,105161,3,False
40551346,1511,3448,42085,4,False
1316206172232396801,489,208,16798,0,False
311889009,1213,170,430511,5,False
818521015856730112,24,179,9383,0,False
1445715792104812547,0,15,42,0,False
1341557922158014464,354,1710,56048,1,False
1434147614484844551,235,1336,5263,1,False
39331439,956,776,271503,13,False
1215373776994689024,101,375,212,0,False
820975983922728962,4428,4433,30076,1,False
885125628684632065,55,332,27289,2,False
758108415147270145,164,363,22710,5,False
1224576793073668096,25,316,7536,0,False
77646621,6459,5076,73209,22,False
25434243,911,2245,84501,11,False
705865228,342,5001,73345,6,False
50639189,854,1065,14695,5,False
250172857,76,330,1902,0,False
1222451765993406465,36,681,16246,0,False
1405756014,42,1090,21348,0,False
1453090401691316227,1170,490,924,4,False
1258897990523195393,811,1604,6326,9,False
1300978096875728896,23,51,4376,0,False
873913748607700992,46,36,8707,0,False
1135688777253494786,222,528,132218,11,False
892176913896136704,1569,2676,38932,0,False
1346721114035204097,15,0,16047,1,False
4353579443,62,167,252,10,False
1363902419227279373,29,80,256,0,False
1350238454626529280,39,107,19349,0,False
1467301047471386626,21,115,91,0,False
1308833496903954439,63,324,22151,0,False
1013182581465067520,15,84,611,1,False
1460240184986017798,203,375,411,0,False
792435234361016320,1320,5002,157510,165,False
2419866354,90,303,147145,16,False
2966294049,7409,8109,128521,17,False
66351565,1131,2271,468447,242,False
1260585560009248771,128,392,25753,0,False
1443333426472538115,3,45,98,0,False
727219742180777985,80,137,6214,2,False
1462890569152274433,0,86,33,0,False
1122898660075954177,223,160,2982,0,False
875901435010891776,96,159,12834,1,False
224848446,1007,934,25567,27,False
613021704,4498,4669,25947,198,False
1295489939161964544,54,53,1439,0,False
83955876,1158,548,209633,178,False
31156861,3117,2050,14926,73,False
1182885461649436673,1796,971,31312,15,False
1438461842607808514,32,268,7041,0,False
917430196407603200,268,759,2641,0,False
1080501795535896576,206,464,18845,2,False
1203455715643404288,149,417,5353,0,False
1337831507910651911,25,79,841,0,False
278723402,919,4993,341268,40,False
38544393,483,1226,25562,35,False
3239131607,69,650,2674,2,False
1157851527312228352,54,187,27593,1,False
6701212,1519,1186,80095,41,False
4145798595,10,22,993,3,False
716403939244122112,101,992,31158,3,False
19290910,4378,4467,80159,35,False
1306221930576588800,8,303,78,0,False
108063748,4823,5275,167693,10,False
785312144363368449,4113,4999,352761,48,False
3091247106,80,2142,23943,1,False
183283202,199809,19403,57391,264,False
908078465634709507,14,231,1582,0,False
141600726,292,493,40942,3,False
14065278,259,929,15143,14,False
4155661306,76,147,45376,5,False
1304448990,761,1822,66414,16,False
2329111,9,92,191,0,False
1302549751083143168,66,227,1359,0,False
630364256,3315,3722,55761,48,False
30890214,566,352,118170,58,False
842529316416229377,3386,3141,17353,5,False
1319124288100831232,90,426,13927,0,False
1456426712221327361,129,1357,4153,0,False
937051900662439937,265,547,12418,4,False
2565533376,88,4997,99527,3,False
782087133926350852,774,1321,21988,0,False
715649319466971136,62,978,32865,8,False
1592781,886,2770,81096,40,False
1248690870704050181,195,629,50106,0,False
796521075127545856,490,2062,38764,5,False
43335098,4282,4992,241201,119,False
1549377499,62,403,21198,2,False
21139887,21443,2638,96720,389,True
1010657918969053184,499,834,18411,0,False
1017101428962324480,522,3578,46558,3,False
1402105486829404161,5,15,40,0,False
731292949397577728,2256,3510,122818,51,False
708380220,1690,3868,38685,23,False
1225926589935955968,11,16,1707,0,False
17963088,6997,6430,123962,456,False
89463959,219,518,24318,9,False
185248418,386,665,40949,19,False
1278376829238358018,123,574,43570,2,False
114685537,1393,296,160156,71,False
2548097233,379,215,2642,2,False
260806452,48,175,6887,0,False
155730287,148,620,56507,2,False
283060606,1758,1043,51189,7,False
982767486,8162,8893,179485,83,False
1319585209201852418,55,1199,17839,3,False
399114942,466,414,8172,1,False
1350115731288027144,1715,3573,16510,4,False
206124854,295,263,54098,4,False
3119970258,974,433,92924,4,False
796306129491992577,113,874,12472,0,False
1074541658803503104,209,112,125729,1,False
24390930,376,1291,70105,15,False
3762716356,5402,5148,77087,15,False
996702072597876736,53,223,20693,2,False
195899676,2356,2840,59573,2,False
1209967419504156672,35,139,59265,1,False
822593366940598273,356,1470,135457,3,False
328774677,4384,4730,46988,42,False
1351868743547187203,799,1484,61575,4,False
1217398872445739009,1710,155,6422,9,False
399178595,48834,24816,80160,122,False
23300450,3147,1821,69875,28,False
1285868160789479424,38,299,7888,0,False
930611554868912128,3825,4895,38971,1,False
18572338,3399,5003,245553,441,False
784829712669573120,195,493,3667,2,False
129394351,413,704,163206,32,False
1283521445956657152,11,95,5536,0,False
608652055,93,866,4910,2,False
29010644,77,99,31983,0,False
402447226,242,224,19805,2,False
2168684574,559,1248,67043,0,False
278138778,537,850,28912,0,False
1115546348,868,952,44772,23,False
63446003,24,56,2092,1,False
817071021211664384,406,674,2411,5,False
1360702609665925121,78,281,16221,0,False
3216701549,10193,687,9231,23,False
1146964768613265408,2284,2486,24153,0,False
959955920653639681,130,1478,10241,0,False
1434391396727857156,1,59,22,0,False
1333125167950729217,6,8,782,0,False
2869531965,497,4991,27933,11,False
1344022837,5246,5301,553277,87,False
320171449,67,234,14513,1,False
2571173002,2372,3207,4900,1,False
2502717543,3800,4998,47508,105,False
16224540,1655,1383,140240,28,False
1682940577,9007,8636,128163,17,False
210738530,460,1003,3382,13,False
738483854420279297,3869,2548,206239,15,False
2946870041,465,1763,42943,6,False
823307245605756928,442,466,207469,1,False
1219578234,473,606,3417,7,False
1246100514665721856,1017,1187,11821,2,False
1603890510,89,1269,5656,1,False
2367915778,393,662,81627,1,False
1234983307,123,360,4262,0,False
47995405,533,1645,26226,0,False
883064517177077760,46,134,4977,0,False
1364726702325260291,149,610,20652,2,False
1036914888185208832,531,391,1822,3,False
19864150,3355,5000,254576,177,False
1431894540022161409,4,68,834,0,False
860870890669649920,5,30,129,0,False
1267511983206785037,13,41,669,0,False
701136412700073984,4247,4472,70260,8,False
465096847,226,1024,15677,3,False
1054547689080307712,89,2139,23808,0,False
4725404241,57,81,6330,2,False
840676909,335,905,9040,0,False
849794633592971264,217,684,12152,0,False
36381194,418,1881,44199,15,False
939005769197895680,2388,1256,96874,7,False
952664993513828352,9459,2641,274773,23,False
875162751907377152,376,1098,22166,0,False
4892627313,1612,4999,54876,6,False
362349110,39,419,5437,1,False
1467493447359676416,7,36,4536,0,False
939907265188061184,250,434,2060,0,False
1313070927031070720,871,1914,25224,2,False
709172795746492417,156,551,12073,16,False
1029913691934875648,4752,5229,158797,2,False
39075264,1545,4793,128857,7,False
83969382,745,2396,38326,49,False
1332090386194391040,4240,4201,1011,1,False
803747991265931268,49,1217,9291,0,False
1014819282226728963,1228,4869,4865,16,True
1260521219344011266,134,183,21111,0,False
1181601050463277056,554,3109,11812,0,False
1389947706,74,66,24383,4,False
1052373217745260544,2375,2494,70871,9,False
485115900,197,330,3387,2,False
1176826664770125825,1732,2280,42799,1,False
30966495,82,147,3672,0,False
978355454,410,634,79532,9,False
1894605858,5015,2913,621529,6,False
4081545435,745,2245,53651,2,False
746295404870930432,60,482,8174,0,False
1261645162939330560,2074,4994,50911,17,False
1236436500,457,351,4107,8,False
1070384810634309632,78,342,23982,0,False
31946907,378,2965,45009,2,False
3047162282,664,1396,2681,5,False
1356649820732145666,167,906,5807,1,False
286811443,8727,1411,21903,97,False
1367536049413570563,250,639,12330,0,False
36538396,4882,5379,214655,88,False
1463111,3049,4941,266508,190,False
2446418336,1615,4984,229960,5,False
1409171016224550922,494,1122,19422,0,False
321055781,269,335,6619,2,False
3064440124,5820,5896,115663,42,False
1409131130402578443,128,1557,1365,0,False
716064991942680576,64,252,7759,0,False
1086020683493244931,2972,97,3687,53,True
15523594,678,2714,4575,11,False
1233450781182791681,26,536,424,0,False
23961461,119,950,9604,1,False
740965183783358464,441,695,5136,3,False
18960039,47,279,471,4,False
131057228,188,952,36152,2,False
323955683,163,139,63913,3,False
48205970,4422,5000,252676,17,False
143572826,23,275,10143,0,False
830552154,16,216,2341,0,False
2732474356,597,598,66090,18,False
2725669979,88387,2546,9905,518,False
1933396525,53,257,10394,0,False
1087872494252511232,365,578,6997,1,False
1183772897829146624,357,455,1459,6,False
1470372830877470724,0,11,6,0,False
311830121,541,3641,97206,5,False
257467770,28975,30474,127185,40,False
1438196778701148163,15,212,877,0,False
1447024175802105858,7,0,2455,1,False
1717454642,243,1032,38366,5,False
1067854455671017474,202,203,35095,2,False
4210496961,562,676,155570,5,False
754344306253533184,63,161,11800,0,False
389219950,446,3383,31577,7,False
775511941024456704,50,95,6377,1,False
1244089644,145,431,251,0,False
1400398247756107782,290,732,25722,0,False
223022239,9956,2879,64183,85,False
247803955,355,337,169096,16,False
1401430060490317826,121,336,12462,2,False
1069716962199117827,6,55,7947,0,False
831721454211330048,2440,1340,269903,3,False
955654640686661633,291,500,7454,0,False
1464698626400264195,2,5,97,0,False
3195411365,49,197,12280,1,False
2493276151,5432,5486,21559,9,False
1157005187246166016,1144,1503,19914,1,False
594361410,102,216,9257,2,False
550685586,25624,26505,38266,17,False
21954222,1789,1808,50925,7,False
130045244,631,1217,35901,12,False
3040811027,2053,3278,202412,95,False
868622886298423297,754,2086,14141,3,False
1046843487646359552,19368,19561,360465,8,False
1578032634,2518,236,17948,10,False
57374197,498,1696,17585,3,False
4320334455,912,3433,961,1,False
557316755,901,2655,26180,9,False
101066201,3091,4930,145194,5,False
816247374523797504,2092,2969,158564,1,False
964463596909428736,26,422,9625,1,False
21238575,2992,3565,447540,109,False
763196274795421697,2909,5003,196231,23,False
14546800,246,116,40235,2,False
22831232,30467,26594,260090,234,False
25507778,2139,2888,15452,44,False
1897239480,5618,6106,358185,204,False
804297539897921537,168,826,21663,1,False
42345678,1249,4996,20401,36,False
1232313706886856704,211,796,1751,0,False
581326238,1909,937,9833,82,False
1342454887683121152,3599,4958,36350,1,False
1455629109296566276,5,57,882,0,False
336821552,32,220,693,0,False
459429816,285,1163,3472,2,False
1383903346549923840,915,1931,4976,2,False
802649176299466752,112822,92018,84730,2,False
32835504,773,787,29219,5,False
794503359638056960,105,320,3240,1,False
1418042860943953923,229,692,7320,0,False
912232086211371008,3663,4993,65196,16,False
1052333200993910784,545,935,22115,0,False
1069693198086348800,18,106,4725,0,False
40365142,2581,4394,15548,1,False
772245149225103360,1684,2614,14511,14,False
718169846664577024,146,595,112533,13,False
332123801,813,3096,116528,10,False
25445772,326,667,17757,1,False
1444855575704133635,12,69,2041,0,False
22697658,640,4997,24822,11,False
1323890682067587073,614,1426,25555,6,False
741518031822544901,38,0,13004,4,False
1287592249,209,634,8474,3,False
15363911,383,295,24056,152,False
89085098,1091,5002,49093,31,False
1078878960342056961,557,1322,35958,1,False
712759444657020929,2006,3443,113239,21,False
29591635,1264,1423,50408,15,False
939325636207923200,18,988,3399,0,False
1008420110824964096,81,520,6282,1,False
123746928,580,1726,15328,42,False
4469138354,34,2506,18668,0,False
353435827,91,348,2191,0,False
326194986,25,0,10495,1,False
765403319435141120,2061,2100,65552,1,False
1435918279562964996,67,426,337,0,False
850352048994476032,1586,1701,133932,3,False
818897581304676352,7732,3360,37858,54,False
1273223405731319808,227,291,4968,0,False
791579900343939072,685,1121,179141,30,False
300630033,644,994,22598,72,False
1084102213587402752,811,1077,3854,0,False
586930214,116,127,29048,4,False
1318936921217839107,149,614,10915,0,False
18652735,1408,2302,8994,5,False
958164531561218048,1477,1550,41172,1,False
841619868923314177,12,73,39631,2,False
1038982988598599680,51,194,754,1,False
622270398,2430,2889,5168,0,False
1338491543053692928,351,4854,6563,0,False
888591782153338880,11940,8925,187548,32,False
281137522,707,818,30740,3,False
1230524642307248130,19,401,1898,1,False
17915912,102,1238,4820,3,False
2394375542,218,1175,13790,4,False
1383431683303637004,131,301,17440,0,False
2922829959,118,432,18689,0,False
3415503796,133,86,42352,1,False
794558101982736385,386,1284,11106,3,False
820370230295797760,16,57,743,0,False
20729264,214,593,22226,1,False
632413348,373,1071,78598,3,False
2216867427,337,205,63973,4,False
37087294,4283,5000,23729,7,False
330544804,229,290,12404,3,False
304004766,16,354,3990,0,False
1008717830185943041,25,310,291,0,False
123873735,95,105,394,2,False
1152645325,623,540,8503,2,False
105187518,125,310,9593,1,False
150466824,272,649,24467,5,False
796323798979121153,10687,10702,78316,5,False
3820276514,23,199,1483,0,False
833803611331137536,3,187,1130,0,False
859115116624850950,92,748,1397,0,False
1409972514319708169,95,5001,13299,0,False
1233966291976892416,187,786,15969,3,False
372783366,39,140,20546,0,False
1468987901505536000,130,207,172,0,False
1281531780084817920,80,197,2578,1,False
4076973312,98,946,7626,1,False
21266998,4883,4449,373080,327,False
870390001883897856,25,212,1715,0,False
1070398166883819520,379,213,70636,7,False
887064418156204032,1087,999,33369,4,False
2391523593,2513,4118,13402,18,False
1299444298866458627,563,4979,58472,22,False
1726873370,170,2751,7777,0,False
3836008983,70065,54508,210645,124,False
528681640,297,2753,19117,3,False
1108106856013201408,6470,7031,21249,0,False
333790002,41,606,5303,0,False
3139558693,92,264,36535,1,False
2875122254,27,124,40058,0,False
845799700003352577,566,1727,242407,9,False
1451722902,95,317,15610,0,False
946027786027839489,70,35,20887,0,False
1101098065,137,875,36670,0,False
1297492929150431232,150,333,16874,5,False
761396291871977472,19,271,20064,0,False
27422283,27,132,758,0,False
3312019338,176,392,6529,0,False
1350723476852678656,162,180,30429,2,False
23891065,113,726,5409,2,False
2247048620,177,352,23437,9,False
24338449,896,590,46767,91,False
1087018876712435714,208,297,6318,2,False
1147239685120516097,10,116,5412,2,False
821822616667242496,468,3097,41453,5,False
2827949415,22,148,48,1,False
842147949203267584,118,1696,8632,3,False
1700771629,2390,2653,87602,11,False
1046486889937743877,112,782,3453,1,False
890706023614472194,35,604,16120,0,False
795219857415376896,618,268,34374,13,False
1175610389771497472,1432,2884,80508,1,False
1172292318684037120,116,840,11678,0,False
1913803194,62,700,1706,0,False
2723794380,3493,3176,8042,17,False
1384156202645422080,15,144,477,0,False
19669366,2419,4090,292392,60,False
2474964270,92,135,11080,5,False
939007961388662784,152,2406,10745,0,False
22255728,2660,3543,210583,139,False
17581697,372,589,77154,3,False
743438926388428800,3695,4392,222855,2,False
218261461,1330,1006,65912,39,False
712230596030783488,35,326,4583,0,False
929777583817928704,2176,2605,33295,1,False
64042956,2610,4999,260756,8,False
189599955,20,177,298,0,False
44127004,216,2066,8705,0,False
1094377162713546753,170,1112,26725,8,False
1242260862078861312,328,658,15668,1,False
106555236,602,615,10394,17,False
51370548,841,455,11641,2,False
2216107832,103,628,8308,1,False
709952194485862400,46,115,6563,0,False
1243164314938327041,19,137,5893,1,False
82260500,16,50,359,2,False
1075922449559109632,41,215,1508,0,False
1430129261063680002,9,50,227,0,False
96571041,733,422,4773,2,False
381873490,510,743,65792,11,False
1388437592148951041,78,121,4612,2,False
787694850183278592,12496,13384,145114,7,False
1432051189479362560,101,381,5819,1,False
1026924507280367617,866,604,79522,23,False
479070933,9356,10213,13374,15,False
864944424,74,60,25625,0,False
55127907,988,770,18789,16,False
930146456153059329,10,29,1922,0,False
1403052361778614276,218,262,7279,0,False
100310638,206,389,32289,12,False
18923131,517,404,7783,18,False
846124423660867586,561,945,17510,2,False
119585812,1711,844,61672,45,False
505862738,78,692,41224,1,False
49720839,36984,5734,94606,503,True
1048604357162295296,418,2628,11924,7,False
601894148,314,483,42886,12,False
3548525477,617,2281,164725,19,False
1173501470345445376,1181,994,78130,4,False
804449481492025344,5628,5941,262419,14,False
746740928958840832,460,1184,1514,10,False
1343728860286877699,6,123,1702,0,False
22789497,217,865,11761,5,False
1298253312647524352,607,1591,20606,1,False
2872051300,248,236,23783,1,False
3060462260,879,1697,124936,132,False
738847364,68,101,3823,0,False
824064234317152256,167,226,17034,0,False
1158531982567104512,193,1081,12195,0,False
973494225890357248,53,15,31234,0,False
1159103624624185345,168,626,17365,1,False
781415975728087040,534,848,13231,2,False
823824288390283264,1471,2614,65886,0,False
1176425175056650243,183,839,38813,1,False
14690245,2223,5002,349795,136,False
1457070205348233221,3,187,73,0,False
2784776144,332,1025,37269,6,False
1312908267568476160,904,1328,849,0,False
601172101,43,111,601,1,False
914511457,39,116,34933,1,False
208706690,6030,6365,59195,56,False
32583886,472,778,47088,6,False
7614772,292,1191,5490,5,False
978137225438289920,671,239,33733,4,False
1333773050,58,410,5047,1,False
1253438258052128768,3389,3848,76150,16,False
811966495,773,1799,16482,3,False
80087431,1902,4996,150860,134,False
3302775858,4920,5386,82501,1,False
1116447766144745472,1117,1158,5865,4,False
950982164,65,224,6908,0,False
71934826,1430,478,106213,86,False
4859533334,964,377,10282,2,False
1283294156,238,96,7569,1,False
178067180,32,64,3712,0,False
714857534255931392,1498,223,87992,19,False
2190391369,238,466,14416,1,False
67498366,956,1594,162299,23,False
165793361,2472,2030,890566,22,False
209030696,1108,3112,221186,31,False
1366058760704303112,3682,3268,5266,3,False
3021596782,912,464,406982,12,False
6975452,593,2943,87507,7,False
1377280394232356867,1306,578,5314,4,False
1127918276581969920,77,441,1303,3,False
108934003,12029,1724,33889,283,False
2654421913,234,411,2435,4,False
815369540364304384,4827,5289,321985,6,False
1406651948904898566,428,218,6009,2,False
25579640,65,368,1320,1,False
733507384811921408,840,872,49343,1,False
963758896706879488,72,480,17419,0,False
836590027,266,260,61966,9,False
1435444743043911682,100,70,3138,0,False
17537020,3240,4855,222934,0,False
722442997917323264,287,494,13769,14,False
3441028035,285,1973,115900,8,False
2974785586,3428,4907,208613,52,False
37878717,51,628,1030,0,False
18256030,2476,3390,6172,2,False
1346798926595317762,128,262,10360,0,False
1280185456462827525,3043,3611,24943,2,False
414249064,228,1693,1283,0,False
21691327,2606,5000,123592,30,False
765612750475145216,351,565,18503,0,False
886398296146706432,176149,54446,56923,698,False
729427480352837632,188,626,21756,3,False
1494674988,4356,1609,84173,79,False
1424089765725544451,2,56,2753,1,False
1056524383,195,707,90727,1,False
3290827142,182,191,43812,1,False
1078336465,85,80,2267,2,False
347468570,3230,4087,183014,79,False
14292806,1056,3955,26800,14,False
18029310,5612,5977,307563,71,False
3309750788,5826,6148,348921,36,False
714243446,376,431,2003,9,False
3438546765,136,110,5891,4,False
2759959145,41,139,2166,0,False
2544345384,141,257,46085,10,False
3290568759,281,1256,52358,1,False
1224131065381642246,6260,5813,77350,14,False
1467766470813765632,2,51,1396,0,False
134830469,45,174,3806,0,False
969353913244807168,16267,12413,77118,4,False
958698618554343424,32,111,8552,0,False
2881129796,28,238,6409,0,False
3303251603,165,632,7824,2,False
4894225041,458,204,48288,3,False
22631109,623,397,16800,23,False
2701457018,668,392,6769,4,False
141443481,2736,3477,21160,1,False
875668753752612864,282,372,47189,10,False
10189332,14566,6811,64822,190,False
1055340337890295808,1016,1029,120244,12,False
1247750384,78,47,48750,0,False
3601841062,28,176,8979,0,False
948235171475722242,861,1604,139966,14,False
1037817413553848320,36,108,55353,1,False
1066918577872166912,139,871,32500,2,False
321418669,900,753,18729,5,False
1042857062,48,121,2019,0,False
516797715,724,604,24890,11,False
1295108420832571392,107,159,7391,0,False
1255895781036511233,644,851,17001,2,False
1139299039327993856,58,337,8616,0,False
207739884,86,224,48391,1,False
1267563975451062274,227,599,13908,4,False
843244497320337409,2856,3186,11078,6,False
613089895,431,1875,109030,35,False
276630822,112,384,31271,1,False
1156005872910442496,2432,1453,134221,7,False
21753792,955,241,28560,55,False
459813324,3203,5003,51721,6,False
1443873189352906752,408,1173,2151,0,False
586761969,8501,1704,48196,91,False
1363940093631885312,1961,1946,7853,2,False
274207319,85,343,826,0,False
19964097,14908,15233,70588,439,True
958081148097388544,286,333,31129,1,False
1265386533252710407,894,4057,54612,1,False
1350868698849038337,190,330,19363,1,False
495415177,1084,4016,99438,29,False
1916167339,3792,4450,216868,44,False
4500691,33974,985,111008,299,True
1461716177193951237,2,42,179,0,False
1250296889846554624,315,2840,32930,2,False
16265229,8245,9068,163262,4,False
1432116541,711,743,364217,12,False
261986024,40,1145,5251,0,False
254889084,3342,3679,70943,4,False
331908350,280,1604,131451,6,False
3526963163,1241,479,103633,24,False
1359148614602416133,3029,4908,26644,10,False
826323028791300096,380,172,82547,4,False
227783748,638,1008,31376,51,False
1244657657832771585,356,433,7085,0,False
89495479,80,200,12925,0,False
16257177,79,665,651,2,False
32597170,1108,1963,15345,4,False
760628646058930176,624,624,47906,2,False
323607719,791,1682,50347,19,False
146383146,5903,5992,47977,34,False
893182133363240961,488,1152,2937,2,False
20062800,1147,582,142832,10,False
518999799,1482,612,21530,8,False
2844268373,72,78,7145,1,False
1059622800875577344,4975,5445,95614,0,False
1069712286695243776,260,618,82355,6,False
3831737053,1208,5001,130823,2,False
312195609,6173,6782,330189,142,False
1332251973446340608,253,941,144424,1,False
494451072,410,337,62623,4,False
1217754079138463745,1431,1601,23601,1,False
1262100008796590081,1888,2747,17474,2,False
1291390383394627586,113,157,4437,0,False
4802832994,2568,2274,14148,31,False
431124410,238,255,3822,1,False
2153306112,8,39,314,0,False
1470343728640495618,1,5,1,0,False
1225183593720438784,311,545,5860,0,False
847974145543606272,1493,1564,120808,0,False
893888478701924352,32,180,2509,0,False
2904173352,764,140,309567,7,False
2439141260,435,3491,12789,4,False
731344997358821377,98,684,3563,0,False
2195405066,336,1296,36898,7,False
152955815,133,2194,45414,0,False
452853189,2042,988,64727,35,False
1287885395737403402,17,237,516,0,False
343696146,50,1125,38305,1,False
825785343312003077,188,716,1378,0,False
1084567735,510,655,31799,7,False
707098883717996544,87,584,3418,0,False
1922334631,458,5000,25489,17,False
92256613,536,439,62156,20,False
2573064495,2699,3488,18416,2,False
1205725362950303747,75,1517,16043,5,False
1329175082627829760,650,1561,5186,0,False
1385512544132079618,13,1018,2843,0,False
804340493631025152,1073,1483,21913,1,False
1365373926,40,475,1629,0,False
4513741397,347,1776,5410,1,False
1179565664106942467,1555,3897,83248,1,False
1976781236,594,731,53732,34,False
1215620894795673600,120,618,16264,0,False
1178217687090114560,24,465,431,0,False
1349434990313013250,59,1240,5475,0,False
973971869765394432,53,175,3442,1,False
1359131152368472064,634,1183,5955,0,False
1335165586062647296,81,358,2204,0,False
728613830,74,445,7029,0,False
3288326357,109,160,12891,0,False
1062447601,207,110,7219,0,False
382924139,2137,2308,29064,63,False
1430987549326155780,125,322,2343,1,False
25328528,721,1078,53121,44,False
1267801342300602368,14,163,3435,0,False
793738086,85,1917,1576,1,False
874718070,332,541,97845,1,False
2892835498,8,19,1451,0,False
628660825,1344,1594,60011,82,False
14341287,3820,2569,63414,89,False
778637016695238656,392,752,59075,4,False
1398339763,135,729,372,2,False
220799051,657,2613,4066,10,False
1283073015153074176,597,441,57988,8,False
