tweet_id,referenced_tweet_id,type
1470189679479824387,1470109582315900936,retweeted
1470189663566577668,1470106181272223748,retweeted
1470189637566087168,1469777002190233604,retweeted
1470189604481339396,1469777002190233604,retweeted
1470189597292335105,1470106181272223748,retweeted
1470189585212665859,1470070477527793665,retweeted
1470189578153865217,1470106181272223748,retweeted
1470189565033861121,1470106181272223748,retweeted
1470189543894622210,1468339900835532802,retweeted
1470189482926354432,1470106181272223748,retweeted
1470189472268660740,1470106181272223748,retweeted
1470189460105351168,1469777002190233604,retweeted
1470189449938145281,1469777002190233604,retweeted
1470189408330690561,1470106181272223748,retweeted
1470189390450155521,1470115738702729218,retweeted
1470189388319629319,1470189387233255430,replied_to
1470189360536555526,1469777002190233604,retweeted
1470189308703301636,1470115738702729218,retweeted
1470189277543731200,1470106181272223748,retweeted
1470189273898893312,1469738110237958147,retweeted
1470189265644494853,1470106181272223748,retweeted
1470189236506800132,1470106181272223748,retweeted
1470189235512696839,1470174831417171974,retweeted
1470189225043632128,1470106181272223748,retweeted
1470189224968265733,1468664232640188424,retweeted
1470189219008163843,1469777002190233604,retweeted
1470189193460686849,1470109582315900936,retweeted
1470189187865395205,1470109582315900936,retweeted
1470189173609017350,1470143071673364482,retweeted
1470189156676612101,1470095855503872001,retweeted
1470189138871783424,1470106181272223748,retweeted
1470189095993298944,1470115738702729218,retweeted
1470189082940690433,1470109582315900936,retweeted
1470189080231170055,1470109582315900936,retweeted
1470189062971703299,1468664232640188424,retweeted
1470188992591466497,1469777002190233604,retweeted
1470188986048131074,1469432406897831938,retweeted
1470188966653669382,1469777002190233604,retweeted
1470188949725487116,1469834851566161925,retweeted
1470188930209300487,1470106181272223748,retweeted
1470188913176330241,1469777002190233604,retweeted
1470188884168429568,1469777002190233604,retweeted
1470188865495257093,1469754493730492423,retweeted
1470188860562882566,1470115738702729218,retweeted
1470188854795587586,1470106181272223748,retweeted
1470188832943398913,1470109582315900936,retweeted
1470188818468941824,1470115738702729218,retweeted
1470188810625601537,1470106181272223748,retweeted
1470188793152126979,1470106181272223748,retweeted
1470188792770441220,1470109582315900936,retweeted
1470188721324498944,1469777002190233604,retweeted
1470188716165636104,1470106181272223748,retweeted
1470188695097683976,1470115738702729218,retweeted
1470188692883095552,1470106181272223748,retweeted
1470188691746340866,1470109582315900936,retweeted
1470188681420062723,1470143071673364482,retweeted
1470188633726537731,1470143071673364482,retweeted
1470188626281652227,1470128414287872001,retweeted
1470188595579432963,1470143071673364482,retweeted
1470188581599780864,1470115738702729218,retweeted
1470188458643582977,1470109582315900936,retweeted
1470188452473933827,1469777002190233604,retweeted
1470188436015431686,1470181648331333632,replied_to
1470188346471174144,1469834851566161925,retweeted
1470188315299041283,1470109582315900936,retweeted
1470188247573803021,1470106181272223748,retweeted
1470188239868809221,1470106181272223748,retweeted
1470188209577631747,1469777002190233604,retweeted
1470188185053327364,1470070477527793665,retweeted
1470188180750188544,1470109582315900936,retweeted
1470188175419052034,1470109582315900936,retweeted
1470188172801818626,1470106181272223748,retweeted
1470188110822608899,1469777002190233604,retweeted
1470188093571358723,1469777002190233604,retweeted
1470188057122914304,1470109582315900936,retweeted
1470188055818498050,1469754493730492423,retweeted
1470188044452081668,1470112822579417097,retweeted
1470187967012642823,1470115738702729218,retweeted
1470187963892084740,1470106181272223748,retweeted
1470187958607265796,1470109582315900936,retweeted
1470187938004807683,1470106181272223748,retweeted
1470187936364875779,1469777002190233604,retweeted
1470187883910729728,1470115738702729218,retweeted
1470187872087154696,1469432406897831938,retweeted
1470187800062566403,1469777002190233604,retweeted
1470187755124797444,1470106181272223748,retweeted
1470187745322704899,1469777002190233604,retweeted
1470187718835585025,1470106181272223748,retweeted
1470187633724645382,1469777002190233604,retweeted
1470187583875559427,1470181249834569729,retweeted
1470187577369972736,1470070477527793665,retweeted
1470187566502912000,1469777002190233604,retweeted
1470187541458407424,1470115738702729218,retweeted
1470187463016546308,1470106181272223748,retweeted
1470187456662224897,1470109582315900936,retweeted
1470187425397837824,1469926882023927809,retweeted
1470187414878572547,1470106181272223748,retweeted
1470187409849659399,1470115738702729218,retweeted
1470187390006353922,1470094387816370177,retweeted
1470187377452883972,1469777002190233604,retweeted
1470187376119066631,1470109582315900936,retweeted
1470187366660952070,1470109582315900936,retweeted
1470187364924407819,1470106181272223748,retweeted
1470187364484100096,1469777002190233604,retweeted
1470187352484155392,1470109582315900936,retweeted
1470187319504224258,1470115738702729218,retweeted
1470187309534527495,1470115738702729218,retweeted
1470187304413274114,1470035720899203075,retweeted
1470187291054415881,1469777002190233604,retweeted
1470187288915181568,1470106181272223748,retweeted
1470187266144415752,1470106181272223748,retweeted
1470187254811291649,1469777002190233604,retweeted
1470187205025009666,1470109582315900936,retweeted
1470187188533051393,1470143071673364482,retweeted
1470187175408857090,1470109582315900936,retweeted
1470187161211183107,1470115738702729218,retweeted
1470187156270374913,1470115738702729218,retweeted
1470187116030222338,1470070477527793665,retweeted
1470187070236864516,1470106181272223748,retweeted
1470187039261966340,1470109582315900936,retweeted
1470187023923400707,1469903777515851784,retweeted
1470187020588879879,1470109582315900936,retweeted
1470187003975135232,1470106181272223748,retweeted
1470186988657643521,1470106181272223748,retweeted
1470186970802499589,1469777002190233604,retweeted
1470186957380669441,1469754493730492423,retweeted
1470186939412148225,1470106181272223748,retweeted
1470186921900920833,1470106181272223748,retweeted
1470186906621296645,1469834851566161925,retweeted
1470186905581072389,1469777002190233604,retweeted
1470186897402118147,1469777002190233604,retweeted
1470186891492438020,1470115738702729218,retweeted
1470186873414901768,1470109582315900936,retweeted
1470186857937920001,1470179254554050560,retweeted
1470186854838415365,1470106181272223748,retweeted
1470186821200007173,1469417376231866375,retweeted
1470186781333241865,1470106181272223748,retweeted
1470186746604363776,1470106181272223748,retweeted
1470186742049169418,1470106181272223748,retweeted
1470186723770609669,1468792016393879556,retweeted
1470186699892346882,1469777002190233604,retweeted
1470186678069436419,1470115738702729218,retweeted
1470186670662332416,1469815634573905925,retweeted
1470186661543882752,1470070477527793665,retweeted
1470186659006357515,1470109582315900936,retweeted
1470186650517000200,1469260908300062726,quoted
1470186620498452485,1470109582315900936,retweeted
1470186612394905601,1470109582315900936,retweeted
1470186553318076419,1469754493730492423,retweeted
1470186534213144579,1470109582315900936,retweeted
1470186528433483777,1469781967428362240,retweeted
1470186522565513216,1470115738702729218,retweeted
1470186521911173120,1470106181272223748,retweeted
1470186520866959364,1470109582315900936,retweeted
1470186451870568452,1470106181272223748,retweeted
1470186442097897478,1470106181272223748,retweeted
1470186435391148037,1469777002190233604,retweeted
1470186433034039299,1469417376231866375,retweeted
1470186421092769793,1469834851566161925,retweeted
1470186402600177665,1469777002190233604,retweeted
1470186397185327107,1470106181272223748,retweeted
1470186396816224257,1469777002190233604,retweeted
1470186384384303105,1470115738702729218,retweeted
1470186366185082880,1468286938482307077,retweeted
1470186351085588488,1470115738702729218,quoted
1470186349588275203,1470106181272223748,retweeted
1470186308249214976,1469777002190233604,retweeted
1470186300414300166,1469815634573905925,retweeted
1470186257275932676,1470115738702729218,retweeted
1470186248006356992,1469777002190233604,retweeted
1470186225457717255,1470109582315900936,retweeted
1470186221007687684,1470182417482797058,retweeted
1470186196470956036,1470106181272223748,retweeted
1470186180683735047,1470106181272223748,retweeted
1470186159280205828,1470109582315900936,retweeted
1470186127890038784,1469929153487007745,quoted
1470186125167898636,1470115738702729218,retweeted
1470186100740308993,1470179254554050560,retweeted
1470186084189425665,1470106181272223748,retweeted
1470186049871646720,1469777002190233604,retweeted
1470185999825317891,1470106181272223748,retweeted
1470185978908262411,1469777002190233604,retweeted
1470185956242296834,1470106181272223748,retweeted
1470185910067212297,1469432406897831938,retweeted
1470185904882937856,1470070477527793665,retweeted
1470185886700691457,1470106181272223748,retweeted
1470185856900034563,1469260908300062726,retweeted
1470185782249938950,1470106181272223748,retweeted
1470185690357026822,1469777002190233604,retweeted
1470185677929136128,1469777002190233604,retweeted
1470185653413593088,1470106181272223748,retweeted
1470185651832299522,1470115738702729218,retweeted
1470185631406080005,1470109582315900936,retweeted
1470185626423205901,1470115738702729218,retweeted
1470185605338390530,1470115738702729218,retweeted
1470185592042536963,1470106181272223748,retweeted
1470185552125251585,1469777002190233604,retweeted
1470185513806147587,1470115738702729218,retweeted
1470185507288014851,1470106181272223748,retweeted
1470185497704034304,1469777002190233604,retweeted
1470185479945572355,1470106181272223748,retweeted
1470185455236780033,1469432406897831938,retweeted
1470185440208912385,1470177126133477377,retweeted
1470185432348753921,1470106181272223748,retweeted
1470185430175731713,1470115738702729218,quoted
1470185419555938304,1470070477527793665,retweeted
1470185414912843782,1469777002190233604,retweeted
1470185409204215811,1469777002190233604,retweeted
1470185372638404612,1470106181272223748,retweeted
1470185330267627526,1469815634573905925,retweeted
1470185308171870210,1470106181272223748,retweeted
1470185299590455298,1470095855503872001,retweeted
1470185279755587593,1469777002190233604,retweeted
1470185272998436867,1469777002190233604,retweeted
1470185261417910274,1470106181272223748,retweeted
1470185252169551872,1470070477527793665,retweeted
1470185235115651072,1470109582315900936,retweeted
1470185218564935682,1470106181272223748,retweeted
1470185204467830791,1470106181272223748,retweeted
1470185200089014278,1469163848678580226,retweeted
1470185191339479040,1470106181272223748,retweeted
1470185175212511233,1468708504638668801,retweeted
1470185140664123395,1470182417482797058,retweeted
1470185136490643457,1470109582315900936,retweeted
1470185121076682760,1470106181272223748,retweeted
1470185117586964485,1468983479455162371,retweeted
1470185083898269698,1470125668063236099,retweeted
1470185052864753666,1468792016393879556,retweeted
1470185043192692739,1464601680935333899,retweeted
1470185024418897935,1470106181272223748,retweeted
1470184997306998800,1470115738702729218,retweeted
1470184995721560068,1469777002190233604,retweeted
1470184967066034178,1470106181272223748,retweeted
1470184947919081481,1470106181272223748,retweeted
1470184905288126476,1470115738702729218,retweeted
1470184893388787721,1470177126133477377,retweeted
1470184892600254464,1470182417482797058,retweeted
1470184878947844098,1470095855503872001,retweeted
1470184845397614597,1470070477527793665,retweeted
1470184828964380674,1469031094842544141,retweeted
1470184825315381250,1469688814255890433,retweeted
1470184818671374337,1469777002190233604,retweeted
1470184810760925187,1470106181272223748,retweeted
1470184802787774468,1470106181272223748,retweeted
1470184791655870467,1470109582315900936,retweeted
1470184781770067979,1470095855503872001,retweeted
1470184745887805449,1469754493730492423,retweeted
1470184717370724356,1470070477527793665,retweeted
1470184712807272452,1470106181272223748,retweeted
1470184711389683713,1470106181272223748,retweeted
1470184702568853505,1470177126133477377,retweeted
1470184683925348353,1470115738702729218,retweeted
1470184655844528134,1470106181272223748,retweeted
1470184653948604418,1470177126133477377,retweeted
1470184621824487430,1470115738702729218,retweeted
1470184621039968257,1470109582315900936,retweeted
1470184619068719104,1469777002190233604,retweeted
1470184599552733187,1470106181272223748,retweeted
1470184593580036102,1469688814255890433,quoted
1470184591218647041,1470070477527793665,retweeted
1470184588467134472,1470106181272223748,retweeted
1470184576836419586,1470106181272223748,retweeted
1470184563813007365,1470070477527793665,retweeted
1470184546431913986,1470106181272223748,retweeted
1470184523258163203,1470179020218277897,retweeted
1470184490056232967,1470106181272223748,retweeted
1470184466597306370,1470106181272223748,retweeted
1470184434779496454,1469832161465454597,retweeted
1470184425577140225,1469815634573905925,retweeted
1470184405998215175,1469754493730492423,retweeted
1470184377560666113,1470106181272223748,retweeted
1470184329993019399,1470070477527793665,retweeted
1470184318840582150,1470115738702729218,retweeted
1470184273047015424,1470106181272223748,retweeted
1470184249294737408,1469834851566161925,retweeted
1470184242672021508,1470106181272223748,retweeted
1470184210757558277,1470109582315900936,retweeted
1470184172996030468,1470106181272223748,retweeted
1470184123994193922,1470115738702729218,retweeted
1470184098698350592,1470106181272223748,retweeted
1470184057849856002,1469738110237958147,retweeted
1470184027373981698,1470106181272223748,retweeted
1470184011922350083,1469777002190233604,retweeted
1470184011297398789,1469777002190233604,retweeted
1470183995312943110,1469777002190233604,retweeted
1470183966057635849,1469702092445167620,retweeted
1470183963796721664,1470115738702729218,retweeted
1470183912966176770,1470106181272223748,retweeted
1470183903398793218,1470115738702729218,retweeted
1470183899108192259,1470115738702729218,retweeted
1470183891784851458,1470106181272223748,retweeted
1470183861799768064,1469815634573905925,retweeted
1470183826647228416,1470051815442063361,retweeted
1470183825883942912,1469432406897831938,retweeted
1470183821429649421,1469777002190233604,retweeted
1470183800931946496,1470115738702729218,retweeted
1470183794447511553,1470106181272223748,retweeted
1470183706346332167,1469815634573905925,retweeted
1470183689061552128,1469520512585973763,retweeted
1470183663056863232,1470115738702729218,retweeted
1470183643020619776,1470106181272223748,retweeted
1470183642710298630,1469432406897831938,retweeted
1470183625127727110,1470106181272223748,retweeted
1470183616743235587,1469777002190233604,retweeted
1470183582488358914,1470106181272223748,retweeted
1470183568043352066,1469777002190233604,retweeted
1470183552885178368,1470106181272223748,retweeted
1470183547185025031,1469777002190233604,retweeted
1470183532592910337,1468792016393879556,retweeted
1470183519506862086,1469638690632777729,retweeted
1470183518416351239,1469777002190233604,retweeted
1470183514343682054,1470106181272223748,retweeted
1470183505363673101,1470115738702729218,retweeted
1470183489198690306,1470106181272223748,retweeted
1470183475198136322,1469777002190233604,retweeted
1470183412245798921,1469815634573905925,retweeted
1470183411654475776,1470170348830273541,retweeted
1470183409209249799,1470106181272223748,retweeted
1470183370374057986,1470106181272223748,retweeted
1470183349377454082,1470109582315900936,retweeted
1470183344461664256,1470106181272223748,retweeted
1470183342570098692,1470115738702729218,retweeted
1470183324329168896,1470157287398547461,retweeted
1470183318826147846,1470106181272223748,retweeted
1470183318754897920,1469777002190233604,retweeted
1470183318373257223,1469777002190233604,retweeted
1470183302036291586,1470106181272223748,retweeted
1470183300819873794,1470109582315900936,retweeted
1470183284713738243,1470176601044258822,quoted
1470183245593649152,1468600137882779650,retweeted
1470183244746399744,1470115738702729218,retweeted
1470183244209573888,1470177126133477377,retweeted
1470183204556611585,1469777002190233604,retweeted
1470183139624509443,1469702092445167620,retweeted
1470183138701754368,1469777002190233604,retweeted
1470183110809686026,1470161672266469385,retweeted
1470183101212942339,1470115738702729218,retweeted
1470183085245296642,1470106181272223748,retweeted
1470183064814948353,1470106181272223748,retweeted
1470183036012666881,1468664232640188424,retweeted
1470183028655751169,1469777002190233604,retweeted
1470183022410543109,1470106181272223748,retweeted
1470183013904437248,1470106181272223748,retweeted
1470183011174043653,1470157287398547461,retweeted
1470182996644962318,1470106181272223748,retweeted
1470182992937164806,1469777002190233604,retweeted
1470182990932176896,1470115738702729218,retweeted
1470182990848352258,1469777002190233604,retweeted
1470182968345964545,1470106181272223748,retweeted
1470182962360725507,1469777002190233604,retweeted
1470182934455984134,1470106181272223748,retweeted
1470182922107994113,1470115738702729218,retweeted
1470182905460764675,1470106181272223748,retweeted
1470182876637728768,1469777002190233604,retweeted
1470182857410760707,1469432406897831938,retweeted
1470182850678898693,1470115738702729218,retweeted
1470182834564259844,1470106181272223748,retweeted
1470182814914162691,1470115738702729218,retweeted
1470182779631681542,1470106181272223748,retweeted
1470182775605104649,1470109582315900936,retweeted
1470182765521952771,1470147632957997072,retweeted
1470182755463876609,1470106181272223748,retweeted
1470182744726462467,1470157287398547461,retweeted
1470182740754579457,1469722866405064706,retweeted
1470182718575161347,1470180559141969921,replied_to
1470182695217078272,1470109582315900936,retweeted
1470182695112171520,1470106181272223748,retweeted
1470182685993668608,1470085635172093963,retweeted
1470182669359235076,1469754493730492423,retweeted
1470182656189124614,1470106181272223748,retweeted
1470182574399975424,1470106181272223748,retweeted
1470182562224029697,1470115738702729218,retweeted
1470182546113798147,1470106181272223748,retweeted
1470182537221840897,1470106181272223748,retweeted
1470182535392948224,1470143071673364482,retweeted
1470182509426057220,1470106181272223748,retweeted
1470182500123037699,1470085635172093963,retweeted
1470182492762222597,1470080151283060738,retweeted
1470182492384677894,1470106181272223748,retweeted
1470182489939402759,1469777002190233604,retweeted
1470182488710557699,1470112822579417097,retweeted
1470182483446611976,1470115738702729218,retweeted
1470182474252578816,1470177126133477377,retweeted
1470182439901442056,1470115738702729218,retweeted
1470182410767589384,1470109582315900936,retweeted
1470182403259785216,1470109582315900936,retweeted
1470182393973673985,1470106181272223748,retweeted
1470182357705576450,1469777002190233604,retweeted
1470182322456645638,1470106181272223748,retweeted
1470182320191725571,1470115738702729218,retweeted
1470182312713273346,1469815634573905925,retweeted
1470182309101977600,1470028411263504398,retweeted
1470182308569178116,1470177126133477377,retweeted
1470182306488934400,1470106181272223748,retweeted
1470182305704595460,1470143071673364482,retweeted
1470182276873043972,1470070477527793665,retweeted
1470182255171715080,1468792016393879556,quoted
1470182215296462854,1470070183100391432,quoted
1470182175173758989,1470106181272223748,retweeted
1470182140717453313,1470157287398547461,retweeted
1470182095335182341,1468286938482307077,retweeted
1470182087105912835,1470155801474093064,retweeted
1470182084681609222,1470115738702729218,retweeted
1470182082848694272,1464408537594056711,retweeted
1470182073528897538,1470177126133477377,retweeted
1470182061570936835,1470106181272223748,retweeted
1470182050414174214,1470150966737621005,retweeted
1470182041375305728,1470179254554050560,retweeted
1470182029518123012,1469903777515851784,retweeted
1470181984387297281,1469777002190233604,retweeted
1470181980713234436,1470115738702729218,retweeted
1470181958156128258,1470106181272223748,retweeted
1470181943983624199,1470106181272223748,retweeted
1470181941404180486,1470106181272223748,retweeted
1470181917299396609,1464601680935333899,retweeted
1470181908386443264,1469777002190233604,retweeted
1470181886966132736,1470115738702729218,retweeted
1470181885695332353,1470106181272223748,retweeted
1470181885431230469,1470106181272223748,retweeted
1470181877885644804,1470106181272223748,retweeted
1470181774890348559,1470106181272223748,retweeted
1470181771484487688,1470115738702729218,retweeted
1470181720724951041,1470106181272223748,retweeted
1470181702349856775,1469777002190233604,retweeted
1470181686193365000,1470148636830928897,retweeted
1470181684729434118,1470106181272223748,retweeted
1470181654769504256,1470106181272223748,retweeted
1470181628760649728,1470115738702729218,retweeted
1470181610683179011,1469777002190233604,retweeted
1470181610335080451,1470115738702729218,retweeted
1470181575774150658,1469863875176710144,retweeted
1470181531138330629,1470115738702729218,retweeted
1470181528575614977,1470106181272223748,retweeted
1470181527514398725,1470115738702729218,retweeted
1470181513606189057,1470106181272223748,retweeted
1470181494786248709,1469702092445167620,retweeted
1470181451719221248,1470106181272223748,retweeted
1470181432043749377,1468792016393879556,retweeted
1470181420903456773,1470179020218277897,retweeted
1470181400414285827,1469777002190233604,retweeted
1470181400150171651,1470143071673364482,quoted
1470181378553696263,1470070477527793665,retweeted
1470181311096709120,1470109582315900936,retweeted
1470181294172639235,1469777002190233604,retweeted
1470181285997989899,1470106181272223748,retweeted
1470181270881636355,1469777002190233604,retweeted
1470181263424188417,1469738110237958147,retweeted
1470181260526071808,1469777002190233604,retweeted
1470181253521543178,1464601680935333899,retweeted
1470181249834569729,1467238220932923395,quoted
1470181246701486082,1470106181272223748,retweeted
1470181239734910979,1470115738702729218,retweeted
1470181220160258048,1469777002190233604,retweeted
1470181181832499209,1470109582315900936,retweeted
1470181149771137024,1469777002190233604,retweeted
1470181126555807747,1469777002190233604,retweeted
1470181125905600517,1470115738702729218,retweeted
1470181108402819072,1469834851566161925,retweeted
1470181087578144773,1470106181272223748,retweeted
1470181040580964352,1469777002190233604,retweeted
1470181005063503877,1470106181272223748,retweeted
1470180998994272262,1470115738702729218,retweeted
1470180995231932418,1469834851566161925,retweeted
1470180978253385730,1470115738702729218,retweeted
1470180976739323905,1469777002190233604,retweeted
1470180971139846148,1470106181272223748,retweeted
1470180961262313474,1470106181272223748,retweeted
1470180955373641731,1470106181272223748,retweeted
1470180945886068743,1470115738702729218,retweeted
1470180932451721217,1470109582315900936,retweeted
1470180920028192770,1470106181272223748,retweeted
1470180884305235971,1470106181272223748,retweeted
1470180830194638853,1470085635172093963,retweeted
1470180823467012096,1469738110237958147,retweeted
1470180819721498625,1469777002190233604,retweeted
1470180814759604234,1470179008448892928,retweeted
1470180801035882500,1470109582315900936,retweeted
1470180785877569536,1470106181272223748,retweeted
1470180757792559107,1470106181272223748,retweeted
1470180730361696258,1470070477527793665,retweeted
1470180722430328833,1470106181272223748,retweeted
1470180688792010752,1470115738702729218,retweeted
1470180683519696898,1470180102189338625,retweeted
1470180678469926913,1470106181272223748,retweeted
1470180676846735361,1469777002190233604,retweeted
1470180668860600326,1470115738702729218,retweeted
1470180647645945860,1470106181272223748,retweeted
1470180613382717448,1470106181272223748,retweeted
1470180602930421764,1469878846073839621,retweeted
1470180602221678596,1470161228144205830,retweeted
1470180596794155012,1470106181272223748,retweeted
1470180580516151301,1470115738702729218,retweeted
1470180542054383617,1470106181272223748,retweeted
1470180491932409857,1470106181272223748,retweeted
1470180455160991748,1470115738702729218,retweeted
1470180447082582018,1470109582315900936,retweeted
1470180447003070464,1470115738702729218,retweeted
1470180446755430405,1470106181272223748,retweeted
1470180434801745920,1237388800487276544,replied_to
1470180430313832453,1469777002190233604,retweeted
1470180429701341193,1470169400770658304,retweeted
1470180384927219712,1469777002190233604,retweeted
1470180380821143558,1470109582315900936,retweeted
1470180370847088640,1470106181272223748,retweeted
1470180345836417029,1470106181272223748,retweeted
1470180298759548933,1470106181272223748,retweeted
1470180294938533888,1469432406897831938,retweeted
1470180259462975489,1470106181272223748,retweeted
1470180252576014336,1465444502575984643,retweeted
1470180241909825537,1468792016393879556,retweeted
1470180234116878340,1470106181272223748,retweeted
1470180233856778240,1470180012380753921,retweeted
1470180227057958912,1470106181272223748,retweeted
1470180220879753221,1470106181272223748,retweeted
1470180219390775297,1470106181272223748,retweeted
1470180213103415300,1470115738702729218,retweeted
1470180187119706115,1470109582315900936,retweeted
1470180179989483527,1470179254554050560,retweeted
1470180179486068740,1470156603244654594,retweeted
1470180160494129154,1469777002190233604,retweeted
1470180115120275456,1470125668063236099,retweeted
1470180102189338625,1467238220932923395,replied_to
1470180092861042690,1470115738702729218,retweeted
1470180091342864387,1469487003959902215,quoted
1470180083998547970,1470177126133477377,retweeted
1470180081578487808,1469738110237958147,retweeted
1470180042097500163,1470106181272223748,retweeted
1470180032425472001,1469815634573905925,retweeted
1470179996924735491,1470115738702729218,retweeted
1470179980835373057,1470106181272223748,retweeted
1470179930562609152,1470106181272223748,retweeted
1470179920684871684,1470109582315900936,retweeted
1470179917832749058,1468625236014682120,retweeted
1470179909725265925,1470106181272223748,retweeted
1470179887369494530,1469302882981789702,retweeted
1470179885456920577,1469902368946933761,replied_to
1470179877794070532,1470179254554050560,retweeted
1470179877445947392,1470070477527793665,retweeted
1470179872089657345,1468620714613919746,retweeted
1470179859565473793,1468420566038335489,retweeted
1470179843551735818,1470106181272223748,retweeted
1470179839235686402,1470175927116181517,replied_to
1470179825671307264,1469902368946933761,retweeted
1470179815185694722,1470106181272223748,retweeted
1470179803701653508,1470106181272223748,retweeted
1470179779399741440,1469422741594034180,retweeted
1470179742443884553,1469777002190233604,retweeted
1470179738740215813,1469777002190233604,retweeted
1470179738111070224,1469777002190233604,retweeted
1470179732138254338,1469260908300062726,retweeted
1470179718964068352,1470129852024078344,replied_to
1470179712366485507,1470106181272223748,retweeted
1470179707362713604,1470106181272223748,retweeted
1470179680573480971,1468539654131658758,retweeted
1470179673221042182,1469467897168805890,retweeted
1470179632112705539,1469802862427480065,retweeted
1470179616350355462,1470179008448892928,retweeted
1470179615666683904,1470106181272223748,retweeted
1470179613775056898,1469815634573905925,retweeted
1470179588147867653,1470062042505781253,retweeted
1470179581952860164,1468286938482307077,retweeted
1470179575288193025,1470115738702729218,retweeted
1470179542576758787,1468327533200482313,retweeted
1470179538185433091,1469777002190233604,retweeted
1470179512767770628,1470109582315900936,retweeted
1470179508351242242,1469815634573905925,retweeted
1470179507646742530,1469777002190233604,retweeted
1470179494908416002,1468600137882779650,retweeted
1470179481289592832,1470165693073137667,retweeted
1470179441594683394,1469670634766716928,retweeted
1470179426071580676,1469447733786382348,retweeted
1470179401652310021,1470115738702729218,retweeted
1470179389115707394,1468792016393879556,retweeted
1470179386921938947,1469777002190233604,retweeted
1470179377568792580,1470109582315900936,retweeted
1470179372090888196,1470115738702729218,retweeted
1470179360883855360,1469777002190233604,retweeted
1470179337865359360,1470106181272223748,retweeted
1470179322325614593,1470179020218277897,retweeted
1470179317418180608,1470106181272223748,retweeted
1470179315153211393,1470106181272223748,retweeted
1470179289324732428,1470115738702729218,retweeted
1470179278968946690,1469777002190233604,retweeted
1470179269796106240,1470106181272223748,retweeted
1470179256038617093,1469777002190233604,retweeted
1470179255124250624,1470106181272223748,retweeted
1470179254554050560,1470132856970256391,quoted
1470179253706792964,1469777002190233604,retweeted
1470179239962030087,1470106181272223748,retweeted
1470179206176858113,1470109582315900936,retweeted
1470179197205237767,1470115738702729218,retweeted
1470179196052078593,1470115738702729218,retweeted
1470179183393484805,1469777002190233604,retweeted
1470179180490993671,1469722866405064706,retweeted
1470179172647641096,1469777002190233604,retweeted
1470179163013365767,1469777002190233604,retweeted
1470179106419617799,1470138360844935174,retweeted
1470179097741516801,1469618445960556547,retweeted
1470179093337444352,1470109582315900936,retweeted
1470179055660118018,1469417376231866375,retweeted
1470179048957566980,1470164580248731650,replied_to
1470179029412204544,1470106181272223748,retweeted
1470179009220722694,1470175372805386246,retweeted
1470178978203770882,1470106181272223748,retweeted
1470178969660104708,1470106181272223748,retweeted
1470178969114849280,1470106181272223748,retweeted
1470178961518997507,1470106181272223748,retweeted
1470178959367282698,1469815634573905925,retweeted
1470178948269043713,1470106181272223748,retweeted
1470178933576454145,1469738110237958147,retweeted
1470178889678925827,1470106181272223748,retweeted
1470178876252950531,1470115738702729218,retweeted
1470178831038238723,1470106181272223748,retweeted
1470178791725088772,1470106181272223748,retweeted
1470178773844647939,1470106181272223748,retweeted
1470178768043995138,1469777002190233604,retweeted
1470178751887597569,1470115738702729218,retweeted
1470178742777622534,1470143071673364482,retweeted
1470178738189090829,1470109582315900936,retweeted
1470178711550918657,1469815634573905925,retweeted
1470178676192985088,1470106181272223748,retweeted
1470178648347062277,1469957202320379904,replied_to
1470178647696977923,1470106181272223748,retweeted
1470178586430779396,1470106181272223748,retweeted
1470178573147582465,1470106181272223748,retweeted
1470178571314475012,1470106181272223748,retweeted
1470178544571588614,1470106181272223748,retweeted
1470178544030564357,1469777002190233604,retweeted
1470178524149399552,1470109582315900936,retweeted
1470178521490198529,1470106181272223748,retweeted
1470178517384007680,1470115738702729218,retweeted
1470178505296019456,1470106181272223748,retweeted
1470178498614603781,1470106181272223748,retweeted
1470178484408356865,1470177126133477377,retweeted
1470178480658788355,1470106181272223748,retweeted
1470178474589659140,1470115738702729218,retweeted
1470178464959709185,1470109582315900936,retweeted
1470178463063625737,1469815634573905925,retweeted
1470178449499303939,1469777002190233604,retweeted
1470178428938821634,1470070477527793665,retweeted
1470178387977068547,1470070477527793665,retweeted
1470178382067355652,1470106181272223748,retweeted
1470178375624970243,1469432406897831938,retweeted
1470178353898422274,1470143071673364482,retweeted
1470178339507916800,1470148207372034049,retweeted
1470178318238425091,1469432406897831938,retweeted
1470178315113799694,1470095855503872001,retweeted
1470178303206039554,1470106181272223748,retweeted
1470178291298418690,1469777002190233604,retweeted
1470178287318188035,1470106181272223748,retweeted
1470178278908571655,1470106181272223748,retweeted
1470178273070129152,1469777002190233604,retweeted
1470178255521169411,1469834851566161925,retweeted
1470178243563171848,1470109582315900936,retweeted
1470178226160947201,1470106181272223748,retweeted
1470178209404801032,1470106181272223748,retweeted
1470178169768583169,1469777002190233604,retweeted
1470178159740039172,1470115738702729218,retweeted
1470178155675725827,1469432406897831938,retweeted
1470178134817341440,1469777002190233604,retweeted
1470178117000081408,1470107348048003079,retweeted
1470178111895523342,1470176582925012997,retweeted
1470178072246853632,1470109582315900936,retweeted
1470178062004375561,1469777002190233604,retweeted
1470178017418694657,1470106181272223748,retweeted
1470178016722567174,1470106181272223748,retweeted
