tweet_id,mentions
1470852548135464962,1321935792416149505
1470852486072135680,16370091
1470852396087656449,1321935792416149505
1470852396087656449,216776631
1470852376630337536,14782782
1470852367650275333,1634248890
1470852287249666056,1131243620064006144
1470852252873093121,118780611
1470852252873093121,1321935792416149505
1470852238943961088,18194194
1470852145717071879,2666247439
1470852082718679053,1403439176645681158
1470852041903947779,1321935792416149505
1470852002234003457,55411896
1470851989714079746,55411896
1470851911259725831,18194194
1470851910336978945,14782782
1470851895333986307,1321935792416149505
1470851888409047041,14782782
1470851858189062146,16370091
1470851841193758721,1321935792416149505
1470851841193758721,216776631
1470851820322840576,1321935792416149505
1470851820322840576,216776631
1470851798944657408,534249758
1470851798944657408,393525670
1470851675271352327,1403439176645681158
1470851670921809920,177586079
1470851619495493646,16370091
1470851560347521039,16370091
1470851531226365954,18194194
1470851450322538503,16935292
1470851395570053130,14782782
1470851384501313545,16370091
1470851305220411392,14782782
1470851282978103296,14782782
1470851271254966275,1321935792416149505
1470851271254966275,216776631
1470851262165966853,5951882
1470851227084861451,14782782
1470851170570801152,1634248890
1470851158709260288,1321935792416149505
1470851158709260288,216776631
1470851131010076683,560350106
1470851057228017665,1321935792416149505
1470850871751700481,130651720
1470850742130937856,14782782
1470850676813180938,55411896
1470850643145469956,1321935792416149505
1470850433858129928,1321935792416149505
1470850390409240583,1321935792416149505
1470850390409240583,534249758
1470850122015809549,1321935792416149505
1470849970605486080,1321935792416149505
1470849970605486080,216776631
1470849970022465539,1321935792416149505
1470849761314021379,1321935792416149505
1470849502462595072,4869096659
1470849482849882115,181996041
1470849468593438721,10228272
1470849311772749830,2666247439
1470849293003145224,1090715513586679813
1470849291275186201,1321935792416149505
1470849291275186201,216776631
1470849260270850058,2666247439
1470849200644632583,1321935792416149505
1470849180461670411,1321935792416149505
1470849180461670411,216776631
1470849147418861572,1321935792416149505
1470849066749751299,1321935792416149505
1470849055181852674,1491524887
1470848998915416071,16370091
1470848935921164298,21718571
1470848924298715141,1321935792416149505
1470848803968327684,274144307
1470848697550442500,1321935792416149505
1470848697550442500,216776631
1470848695432273923,16935292
1470848615706939396,1321935792416149505
1470848580378316806,1270046416707170304
1470848546232541186,1321935792416149505
1470848484999761924,1321935792416149505
1470848484999761924,216776631
1470848405396246529,16935292
1470848323808477189,274144307
1470848310558736390,1634248890
1470848245094092804,1634248890
1470848235010985998,2918212191
1470848226479816715,17995040
1470848190945456128,1321935792416149505
1470848190945456128,216776631
1470848087753121792,1321935792416149505
1470848087753121792,216776631
1470848065116409856,1295003940547895298
1470848065116409856,148529707
1470847860656812037,1634248890
1470847844978409476,1634248890
1470847799868764171,1634248890
1470847781753475088,21718571
1470847766767230983,534249758
1470847711171596290,444421310
1470847670025662472,444421310
1470847650744442880,1321935792416149505
1470847573623726088,1321935792416149505
1470847573623726088,216776631
1470847563339382797,216776631
1470847481818714115,2439043604
1470847380073627648,1321935792416149505
1470847322384912392,216776631
1470847257364901905,274144307
1470847153266311168,1321935792416149505
1470847072475746310,753623149929869312
1470847062883418124,1254067781621997572
1470847034475171841,2193135944
1470846984986660864,216776631
1470846963138629645,753623149929869312
1470846948538142722,274144307
1470846913855504395,1255956543671095296
1470846910403682308,465999333
1470846602881343495,15053276
1470846562947502081,2918212191
1470846470018506759,1634248890
1470846428016627712,753623149929869312
1470846426083176448,3855544948
1470846370412126209,18194194
1470846303022329856,216776631
1470846279131414530,148529707
1470846262652162063,18194194
1470846137368297476,1321935792416149505
1470846087053328394,1321935792416149505
1470846077758844928,1321935792416149505
1470846077758844928,216776631
1470845988164227081,1634248890
1470845882014830595,1321935792416149505
1470845882014830595,216776631
1470845778029596673,2439043604
1470845770278608902,1321935792416149505
1470845640368279559,1403439176645681158
1470845631325372420,1321935792416149505
1470845628662128644,465999333
1470845585188139011,1634248890
1470845565365796871,367750490
1470845513201184769,274144307
1470845499515105281,2193135944
1470845404946350095,18194194
1470845279704256514,1321935792416149505
1470845216139657219,14158500
1470845216139657219,22706629
1470845216139657219,22706629
1470845211282657285,13524182
1470845103812063238,1321935792416149505
1470845103812063238,216776631
1470844953882505219,466198757
1470844906407084040,1349149096909668363
1470844872735305736,750386497
1470844830116978696,1321935792416149505
1470844830116978696,216776631
1470844756964040708,3316346737
1470844747094716416,1403439176645681158
1470844563497566211,149282848
1470844533105639429,1321935792416149505
1470844524943622149,1270046416707170304
1470844442126991365,454981972
1470844415535112211,216776631
1470844316214083588,18194194
1470844305359077376,1403439176645681158
1470844301475082242,534249758
1470844301475082242,930487120942075904
1470844241941176323,1321935792416149505
1470844241941176323,216776631
1470844222571835396,466198757
1470844200098750469,216776631
1470844167244943362,1321935792416149505
1470844167244943362,216776631
1470844151604252674,2666247439
1470844140699140109,466198757
1470844121719971849,1321935792416149505
1470844056255275011,1634248890
1470844052266385410,1321935792416149505
1470844000550666240,17852894
1470843976819351554,534249758
1470843976819351554,454213077
1470843976819351554,216776631
1470843945026572290,1321935792416149505
1470843938395279364,1321935792416149505
1470843871726821380,1321935792416149505
1470843871726821380,216776631
1470843864361623556,1321935792416149505
1470843822066192384,1090715513586679813
1470843818693980164,18194194
1470843769440423936,1321935792416149505
1470843769440423936,216776631
1470843720408854529,1634248890
1470843702763528193,367750490
1470843654780694535,1321935792416149505
1470843653493035009,466198757
1470843641509916672,1321935792416149505
1470843571116724224,274144307
1470843550141190149,753623149929869312
1470843550141190149,534249758
1470843479194357762,1321935792416149505
1470843479194357762,216776631
1470843424412925953,1321935792416149505
1470843406108839943,14296273
1470843343122882560,1321935792416149505
1470843343122882560,216776631
1470843265431838733,216776631
1470843259052249097,1321935792416149505
1470843173308141570,1270046416707170304
1470843082908192768,1321935792416149505
1470843082908192768,216776631
1470843026285158409,1321935792416149505
1470843024326410248,16935292
1470842957918052364,1321935792416149505
1470842957918052364,216776631
1470842915660382212,325146522
1470842905157845001,1321935792416149505
1470842905157845001,216776631
1470842904985886720,1321935792416149505
1470842904985886720,216776631
1470842891752853510,1321935792416149505
1470842882244419587,1321935792416149505
1470842870336667654,1321935792416149505
1470842870336667654,216776631
1470842718112792578,1321935792416149505
1470842718112792578,216776631
1470842484553142277,216776631
1470842482791522308,1321935792416149505
1470842457072062473,466198757
1470842443222290433,1321935792416149505
1470842345012801539,4869096659
1470842326067126289,1321935792416149505
1470842297654792195,1321935792416149505
1470842274057707530,1321935792416149505
1470842274057707530,216776631
1470842244525703170,24733117
1470842233096126475,1321935792416149505
1470842156961222668,1270046416707170304
1470842142545244163,1321935792416149505
1470842064287895554,50878266
1470842064287895554,534249758
1470842064287895554,209217564
1470842044268560402,1321935792416149505
1470842033250185218,996458558186278914
1470842033250185218,534249758
1470841996453552137,130651720
1470841990925328385,148529707
1470841829117476866,1321935792416149505
1470841829117476866,216776631
1470841637005930505,1270046416707170304
1470841579330023430,534249758
1470841521134088198,1321935792416149505
1470841502372966400,41050335
1470841501680734210,1321935792416149505
1470841434408460292,1321935792416149505
1470841434295226377,177586079
1470841418411347976,1321935792416149505
1470841418411347976,216776631
1470841415613792260,1321935792416149505
1470841415613792260,216776631
1470841392452849664,4869096659
1470841389378420738,216776631
1470841285611298816,1321935792416149505
1470841174286123013,1634248890
1470841157249024000,29501253
1470840994761424901,16543775
1470840989568749569,17852894
1470840970442948609,1321935792416149505
1470840937454604288,384873640
1470840937454604288,130651720
1470840937454604288,454213077
1470840924091695105,16935292
1470840915547901959,1270046416707170304
1470840912209227789,1321935792416149505
1470840886321897473,1270046416707170304
1470840860921061381,1634248890
1470840805753503744,1318646865441771520
1470840805753503744,1007495788392402944
1470840779828518915,1321935792416149505
1470840617286709249,1321935792416149505
1470840617286709249,216776631
1470840563595415560,1321935792416149505
1470840563595415560,216776631
1470840515197161475,2365596721
1470840515063164940,1321935792416149505
1470840435799068675,1321935792416149505
1470840403477684224,1321935792416149505
1470840363992727565,534249758
1470840316257181700,1321935792416149505
1470840316257181700,216776631
1470840201614221318,1248996730940448774
1470840172128333825,1321935792416149505
1470840140549480454,16935292
1470840139718881280,1321935792416149505
1470840127773716484,18194194
1470840100103892999,1321935792416149505
1470840040435556356,1321935792416149505
1470839979425230858,1321935792416149505
1470839816619184130,274144307
1470839748067569673,465999333
1470839615552733191,1152568187097100288
1470839593113165837,1321935792416149505
1470839582015070210,1321935792416149505
1470839562360561674,1321935792416149505
1470839509256491010,1321935792416149505
1470839465644105732,1321935792416149505
1470839427727564804,1090715513586679813
1470839427392024583,16935292
1470839427077492738,13524182
1470839245560557570,1152568187097100288
1470839239655018502,753623149929869312
1470839239655018502,534249758
1470839187846963207,1321935792416149505
1470839187846963207,216776631
1470839162278400000,1321935792416149505
1470839098650804229,1321935792416149505
1470839088311844864,262332328
1470839050877734914,1321935792416149505
1470838959265570824,1321935792416149505
1470838959265570824,216776631
1470838948247257094,465999333
1470838901170339845,1321935792416149505
1470838901170339845,216776631
1470838720085565442,1321935792416149505
1470838720085565442,216776631
1470838668093018121,1321935792416149505
1470838602867384324,1321935792416149505
1470838602867384324,216776631
1470838595833323520,1321935792416149505
1470838593299968000,1321935792416149505
1470838586719277061,1321935792416149505
1470838586719277061,216776631
1470838580541112325,19380829
1470838580427714562,1321935792416149505
1470838575943933952,1321935792416149505
1470838562585206789,1634248890
1470838512962387974,465999333
1470838402303946753,1321935792416149505
1470838402303946753,216776631
1470838385388490754,18194194
1470838377754894351,1634248890
1470838374621585408,803694179079458816
1470838282359554058,1321935792416149505
1470838259827687425,26642006
1470838215103836160,18194194
1470838187627057159,3316346737
1470838183126519811,1321935792416149505
1470838072451416067,49706968
1470838013798322180,49706968
1470837971339264002,1321935792416149505
1470837968629903360,49706968
1470837950573203458,1321935792416149505
1470837944864759809,1321935792416149505
1470837926867046402,465999333
1470837920139399170,1321935792416149505
1470837896181649417,1321935792416149505
1470837674697113602,534249758
1470837667956940801,1321935792416149505
1470837607861006338,216776631
1470837504802652160,2439043604
1470837441531719694,1632885751
1470837441531719694,534249758
1470837432073342979,1349149096909668363
1470837422057570304,1321935792416149505
1470837419633168386,3098374536
1470837406542696449,18194194
1470837398779039755,1321935792416149505
1470837398779039755,216776631
1470837343921782785,1321935792416149505
1470837343921782785,216776631
1470837306491871234,753623149929869312
1470837306491871234,534249758
1470837299365744654,534249758
1470837249088671753,2350290830
1470837249088671753,2879299324
1470837249088671753,262332328
1470837183602909191,274144307
1470837077453377536,1321935792416149505
1470837057102749699,1321935792416149505
1470837037838180354,1321935792416149505
1470837016384393222,16543775
1470836926911373317,33560950
1470836926911373317,366594737
1470836886067286016,1321935792416149505
1470836880379940865,1321935792416149505
1470836870196219907,4869096659
1470836793276653586,1321935792416149505
1470836793276653586,216776631
1470836778462441474,803694179079458816
1470836726696275969,1321935792416149505
1470836726696275969,216776631
1470836722963562508,393525670
1470836722963562508,1349149096909668363
1470836722963562508,534249758
1470836716328083461,1321935792416149505
1470836687060283396,16935292
1470836670920462337,318653354
1470836450522505231,1321935792416149505
1470836444797169665,1295003940547895298
1470836444797169665,148529707
1470836428330393609,1321935792416149505
1470836428330393609,216776631
1470836333799170051,393525670
1470836333799170051,1349149096909668363
1470836333799170051,534249758
1470836326421438470,465999333
1470836320431861761,813521133182078976
1470836276773466113,1321935792416149505
1470836276773466113,216776631
1470836268116414464,1321935792416149505
1470836268116414464,216776631
1470836239402254339,1321935792416149505
1470836231219122176,465999333
1470836195676471296,1321935792416149505
1470836146074697728,465999333
1470836121034637312,57693709
1470836121034637312,1440930053475340293
1470836121034637312,116018406
1470836121034637312,1632772304
1470836071747526656,465999333
1470836052415766530,465999333
1470836035802251269,1321935792416149505
1470836035802251269,216776631
1470835915903971335,1321935792416149505
1470835908173774856,2666247439
1470835903912419338,1321935792416149505
1470835903262306316,465999333
1470835882622128135,1321935792416149505
1470835823792644097,1321935792416149505
1470835823792644097,216776631
1470835770101534720,13524182
1470835764267208710,1321935792416149505
1470835764267208710,216776631
1470835752418304000,1321935792416149505
1470835723829973000,1321935792416149505
1470835723829973000,216776631
1470835716250820613,1321935792416149505
1470835716250820613,216776631
1470835711104503818,3299903945
1470835692800380929,17852894
1470835675914199043,465999333
1470835659107491840,465999333
1470835585594109957,465999333
1470835568632164353,1321935792416149505
1470835535279230978,1321935792416149505
1470835535279230978,216776631
1470835460536635392,1321935792416149505
1470835460536635392,216776631
1470835454337597446,1090715513586679813
1470835400495153152,1491524887
1470835359885844486,1321935792416149505
1470835210635915271,1321935792416149505
1470835130642092047,393525670
1470835083930062849,1634248890
1470835079496847364,1321935792416149505
1470835079496847364,216776631
1470835077605175296,1321935792416149505
1470834975327109122,1321935792416149505
1470834961456381953,118780611
1470834961456381953,1321935792416149505
1470834954904895489,16935292
1470834946805846023,1321935792416149505
1470834939272695808,16935292
1470834782087036932,28944041
1470834761652387844,1321935792416149505
1470834761652387844,216776631
1470834751275778058,17852894
1470834724830650369,1321935792416149505
1470834711174000647,177586079
1470834676868816911,1321935792416149505
1470834676868816911,216776631
1470834643029180420,1321935792416149505
1470834643029180420,216776631
1470834527140560900,1321935792416149505
1470834473545707525,16935292
1470834444340588551,18194194
1470834437046906894,1321935792416149505
1470834433615872002,1321935792416149505
1470834292678742019,2666247439
1470834287649837059,1321935792416149505
1470834221937737737,13524182
1470834207635222536,17356855
1470834206553120768,1321935792416149505
1470834175066443785,1321935792416149505
1470834112210649100,1002679914603180033
1470834048046092289,1321935792416149505
1470834007419998209,16935292
1470833999660535808,1321935792416149505
1470833999660535808,216776631
1470833979301449734,1321935792416149505
1470833967997804560,1321935792416149505
1470833908442746882,1321935792416149505
1470833897583882240,1321935792416149505
1470833881838501896,1321935792416149505
1470833876083765250,17852894
1470833834530721793,13524182
1470833808576430081,15764644
1470833808576430081,1349149096909668363
1470833808576430081,803694179079458816
1470833806563176450,1002679914603180033
1470833803476275205,1321935792416149505
1470833796475936776,13160892
1470833740284760064,16935292
1470833740171464704,1321935792416149505
1470833740171464704,216776631
1470833719577436170,1321935792416149505
1470833696391544840,1321935792416149505
1470833664502210562,1321935792416149505
1470833657707479041,23545095
1470833657707479041,29442313
1470833650006589447,1321935792416149505
1470833632369836032,1321935792416149505
1470833632369836032,216776631
1470833593773694983,1321935792416149505
1470833593773694983,216776631
1470833566548471812,1321935792416149505
1470833566548471812,216776631
1470833553088856074,3299903945
1470833498126950401,1321935792416149505
1470833421257777159,2439043604
1470833416207745026,16935292
1470833372238737409,1321935792416149505
1470833372238737409,216776631
1470833346066452486,1321935792416149505
1470833346066452486,216776631
1470833329402384385,16370091
1470833227107487745,16543775
1470833224536539137,1321935792416149505
1470833198158524421,1321935792416149505
1470833183914479617,17852894
1470833142462177281,16370091
1470833135701139460,1321935792416149505
1470833103551614976,1321935792416149505
1470833083184476160,1321935792416149505
1470833083184476160,216776631
1470833056479129604,1321935792416149505
1470833042742824961,1321935792416149505
1470833042742824961,216776631
1470833027446157324,16543775
1470833019611140097,274144307
1470833003798708225,1321935792416149505
1470832996949405703,1321935792416149505
1470832996949405703,216776631
1470832983787683848,1321935792416149505
1470832980797149190,1321935792416149505
1470832946324164612,18194194
1470832926702985216,1321935792416149505
1470832894117654546,1321935792416149505
1470832869446938627,1321935792416149505
1470832869446938627,216776631
1470832855777378305,1321935792416149505
1470832855777378305,216776631
1470832793714405387,16543775
1470832790908276737,1321935792416149505
1470832767982256144,18194194
1470832765146853377,1321935792416149505
1470832762592673803,274144307
1470832663909081090,1321935792416149505
1470832618442682371,1491524887
1470832601090953217,1321935792416149505
1470832574813532160,1321935792416149505
1470832574813532160,216776631
1470832545101230081,1321935792416149505
1470832545080115202,1321935792416149505
1470832508929396738,226680441
1470832508929396738,216776631
1470832508929396738,393525670
1470832508669501443,1321935792416149505
1470832508669501443,216776631
1470832483063246855,1321935792416149505
1470832483063246855,216776631
