tweet_id,hashtag
1469097224873332737,"[{'end': 40, 'start': 31, 'tag': 'Kelloggs'}, {'end': 100, 'start': 86, 'tag': 'EstadosUnidos'}, {'end': 117, 'start': 102, 'tag': 'KelloggsStrike'}]"
1469097224873332737,"[{'end': 40, 'start': 31, 'tag': 'Kelloggs'}, {'end': 100, 'start': 86, 'tag': 'EstadosUnidos'}, {'end': 117, 'start': 102, 'tag': 'KelloggsStrike'}]"
1469097224873332737,"[{'end': 40, 'start': 31, 'tag': 'Kelloggs'}, {'end': 100, 'start': 86, 'tag': 'EstadosUnidos'}, {'end': 117, 'start': 102, 'tag': 'KelloggsStrike'}]"
1469097133206822913,"[{'end': 186, 'start': 170, 'tag': 'BoycottKelloggs'}, {'end': 202, 'start': 187, 'tag': 'KelloggsStrike'}, {'end': 217, 'start': 203, 'tag': 'kelloggstrike'}]"
1469097133206822913,"[{'end': 186, 'start': 170, 'tag': 'BoycottKelloggs'}, {'end': 202, 'start': 187, 'tag': 'KelloggsStrike'}, {'end': 217, 'start': 203, 'tag': 'kelloggstrike'}]"
1469097133206822913,"[{'end': 186, 'start': 170, 'tag': 'BoycottKelloggs'}, {'end': 202, 'start': 187, 'tag': 'KelloggsStrike'}, {'end': 217, 'start': 203, 'tag': 'kelloggstrike'}]"
1469096419327983620,"[{'end': 76, 'start': 60, 'tag': 'BoycottKelloggs'}]"
1469096279460532226,"[{'end': 122, 'start': 106, 'tag': 'boycottKelloggs'}]"
1469095944809500672,"[{'end': 122, 'start': 106, 'tag': 'boycottKelloggs'}]"
1469095901289353217,"[{'end': 43, 'start': 27, 'tag': 'boycottKelloggs'}]"
1469095791247564802,"[{'end': 61, 'start': 45, 'tag': 'BoycottKelloggs'}, {'end': 77, 'start': 62, 'tag': 'boycottkellogg'}]"
1469095791247564802,"[{'end': 61, 'start': 45, 'tag': 'BoycottKelloggs'}, {'end': 77, 'start': 62, 'tag': 'boycottkellogg'}]"
1469095658317508610,"[{'end': 143, 'start': 128, 'tag': 'KelloggsStrike'}]"
1469095504097300480,"[{'end': 54, 'start': 38, 'tag': 'BoycottKelloggs'}]"
1469095272600981504,"[{'end': 32, 'start': 17, 'tag': 'KelloggsStrike'}]"
1469095220922966021,"[{'end': 61, 'start': 46, 'tag': 'boycottkellogg'}, {'end': 98, 'start': 83, 'tag': 'KelloggsStrike'}]"
1469095220922966021,"[{'end': 61, 'start': 46, 'tag': 'boycottkellogg'}, {'end': 98, 'start': 83, 'tag': 'KelloggsStrike'}]"
1469095165554008071,"[{'end': 16, 'start': 0, 'tag': 'BoycottKelloggs'}]"
1469094675055362048,"[{'end': 95, 'start': 79, 'tag': 'BoycottKelloggs'}]"
1469094666427637772,"[{'end': 89, 'start': 74, 'tag': 'KelloggsStrike'}, {'end': 99, 'start': 90, 'tag': 'pringles'}, {'end': 109, 'start': 100, 'tag': 'poptarts'}, {'end': 122, 'start': 110, 'tag': 'unionstrong'}]"
